review_id,customer_id,product_id,rating,review_text,review_date,verified_purchase
301200,6298,9008,1,Not worth the price.,2025-09-21,True
301201,6539,9288,2,"Poor quality, disappointed.",2022-10-05,True
301202,7879,9252,1,Not worth the price.,2026-05-08,True
301203,7408,9348,5,Superb value for money.,2023-03-21,False
301204,7856,9052,5,"Exactly as described, very happy.",2023-06-21,True
301205,5052,9561,4,"Great product, worth the money!",2024-04-27,True
301206,6452,9149,4,"Loved it, will buy again.",2025-03-04,True
301207,5298,9113,1,Not worth the price.,2026-05-08,False
301208,6957,9052,1,Not worth the price.,2024-11-27,False
301209,7541,9075,1,Not worth the price.,2026-06-20,True
301210,7120,9550,2,"Poor quality, disappointed.",2025-10-13,False
301211,5171,9438,4,,2022-11-28,True
301212,7612,9045,5,Superb value for money.,2023-10-07,True
301213,6332,9219,2,"Poor quality, disappointed.",2025-05-10,True
301214,5713,9517,5,Excellent quality and fast delivery.,2023-11-30,False
301215,7383,9364,4,"Loved it, will buy again.",2023-12-05,True
301216,6631,9015,5,"Loved it, will buy again.",2022-11-09,True
301217,5788,9524,4,"Loved it, will buy again.",2025-03-07,True
301218,7787,9517,1,"Poor quality, disappointed.",2023-11-15,True
301219,7522,9041,1,"Poor quality, disappointed.",2024-01-09,True
301220,5769,9063,2,Not worth the price.,2022-12-24,True
301221,6166,9155,4,"Exactly as described, very happy.",2025-02-20,True
301222,6357,9070,1,"Poor quality, disappointed.",2024-06-02,True
301223,6723,9448,3,Decent but delivery was late.,2023-09-15,True
301224,6043,9549,2,"Poor quality, disappointed.",2022-12-28,True
301225,6908,9319,5,"Exactly as described, very happy.",2024-12-05,True
301226,6019,9592,5,"Great product, worth the money!",2023-03-03,True
301227,5787,9047,3,"Average quality, expected more.",2025-12-17,True
301228,5334,9464,1,"Poor quality, disappointed.",2023-02-10,True
301229,5646,9398,1,,2023-05-19,True
301230,7993,9547,2,"Poor quality, disappointed.",2024-05-16,True
301231,5802,9437,3,"Product is okay, nothing special.",2023-01-11,True
301232,7760,9068,1,Item arrived damaged.,2025-12-14,True
301233,6648,9151,1,"Poor quality, disappointed.",2022-10-10,True
301234,6534,9419,1,Stopped working after a week.,2025-04-21,False
301235,6215,9392,2,Stopped working after a week.,2023-10-29,True
301236,5010,9046,1,"Poor quality, disappointed.",2022-04-28,True
301237,5843,9130,4,Excellent quality and fast delivery.,2026-04-16,False
301238,5031,9088,2,,2023-10-06,False
301239,7743,9590,4,"Exactly as described, very happy.",2024-04-05,False
301240,7221,9465,3,Decent but delivery was late.,2022-02-24,True
301241,5552,9225,5,Excellent quality and fast delivery.,2023-02-06,True
301242,5755,9400,5,"Great product, worth the money!",2023-03-26,False
301243,7891,9336,3,Decent but delivery was late.,2022-09-04,True
301244,7561,9465,4,Excellent quality and fast delivery.,2022-06-24,False
301245,6267,9244,5,Superb value for money.,2022-02-02,False
301246,5364,9535,4,Superb value for money.,2024-06-17,True
301247,5357,9528,2,Stopped working after a week.,2025-04-25,False
301248,7334,9432,2,Stopped working after a week.,2023-03-14,True
301249,5072,9347,4,"Exactly as described, very happy.",2025-11-24,True
301250,5138,9354,5,"Exactly as described, very happy.",2025-12-26,False
301251,6953,9038,5,Excellent quality and fast delivery.,2023-12-29,True
301252,6170,9513,1,Stopped working after a week.,2024-08-03,False
301253,5951,9241,5,"Loved it, will buy again.",2025-01-03,True
301254,5922,9414,2,"Poor quality, disappointed.",2025-11-12,True
301255,6338,9240,5,"Exactly as described, very happy.",2025-12-03,True
301256,7779,9360,2,Stopped working after a week.,2022-01-08,False
301257,6184,9435,3,,2023-01-09,False
301258,7747,9235,5,Superb value for money.,2025-05-15,True
301259,7551,9300,1,,2025-05-04,False
301260,5108,9048,2,Not worth the price.,2025-03-11,False
301261,6273,9597,3,"Product is okay, nothing special.",2026-07-14,True
301262,6451,9200,5,"Exactly as described, very happy.",2026-05-14,True
301263,6552,9361,5,,2025-09-15,True
301264,6269,9028,4,Superb value for money.,2022-03-31,True
301265,7925,9546,5,Excellent quality and fast delivery.,2023-11-18,True
301266,5459,9074,2,Stopped working after a week.,2022-06-21,True
301267,7648,9444,5,"Great product, worth the money!",2024-10-11,True
301268,5727,9229,1,Not worth the price.,2022-12-27,False
301269,6986,9445,5,"Great product, worth the money!",2025-08-22,False
301270,7215,9211,1,"Poor quality, disappointed.",2025-12-26,False
301271,7741,9564,5,"Exactly as described, very happy.",2024-11-20,True
301272,7232,9469,3,"Average quality, expected more.",2023-05-17,True
301273,7644,9232,3,Decent but delivery was late.,2022-02-19,False
301274,7027,9117,2,"Poor quality, disappointed.",2023-03-16,False
301275,6927,9072,2,"Poor quality, disappointed.",2025-11-28,False
301276,5057,9180,3,Decent but delivery was late.,2026-07-10,True
301277,7052,9531,3,Decent but delivery was late.,2024-12-09,False
301278,5322,9318,2,Not worth the price.,2022-08-25,True
301279,6785,9449,1,Not worth the price.,2023-04-26,True
301280,6266,9180,3,Decent but delivery was late.,2024-09-22,False
301281,7877,9087,2,Stopped working after a week.,2023-07-20,True
301282,7055,9585,5,"Great product, worth the money!",2022-11-09,True
301283,7442,9032,5,"Great product, worth the money!",2022-12-23,False
301284,7610,9486,5,Superb value for money.,2022-10-01,True
301285,5191,9075,4,"Exactly as described, very happy.",2025-04-03,False
301286,7808,9117,2,Not worth the price.,2022-01-10,True
301287,7491,9190,4,"Great product, worth the money!",2025-12-19,True
301288,7531,9431,2,,2022-06-29,True
301289,6946,9596,5,Excellent quality and fast delivery.,2022-05-03,False
301290,6909,9270,3,Decent but delivery was late.,2023-11-09,False
301291,5303,9101,2,"Poor quality, disappointed.",2022-11-28,True
301292,7521,9344,2,Item arrived damaged.,2023-03-17,True
301293,5480,9595,3,Decent but delivery was late.,2025-03-20,True
301294,5260,9271,5,Superb value for money.,2024-12-13,True
301295,5043,9399,3,Decent but delivery was late.,2025-06-15,False
301296,5878,9220,5,"Great product, worth the money!",2024-08-01,True
301297,5392,9410,3,Decent but delivery was late.,2024-07-05,True
301298,5628,9130,3,,2025-04-20,True
301299,5035,9393,2,"Poor quality, disappointed.",2024-04-21,False
301300,5291,9088,3,Decent but delivery was late.,2026-06-21,True
301301,5353,9028,5,,2024-09-10,True
301302,5744,9342,1,Not worth the price.,2026-03-26,False
301303,7724,9321,1,Item arrived damaged.,2025-08-31,True
301304,7999,9361,1,Item arrived damaged.,2025-12-27,True
301305,7239,9527,1,Item arrived damaged.,2026-02-18,True
301306,6020,9052,3,Decent but delivery was late.,2025-05-24,True
301307,7327,9493,3,Decent but delivery was late.,2025-05-13,True
301308,5888,9318,1,"Poor quality, disappointed.",2024-03-27,True
301309,7537,9550,1,Item arrived damaged.,2024-11-02,True
301310,6734,9243,3,"Product is okay, nothing special.",2022-12-30,True
301311,7124,9019,5,Excellent quality and fast delivery.,2022-11-17,False
301312,6655,9554,4,,2024-05-19,False
301313,6419,9319,3,"Product is okay, nothing special.",2024-04-19,True
301314,7574,9290,3,Decent but delivery was late.,2025-05-14,True
301315,5473,9006,3,"Average quality, expected more.",2024-04-18,True
301316,5723,9240,3,"Product is okay, nothing special.",2025-08-28,False
301317,7179,9378,1,Stopped working after a week.,2022-04-27,True
301318,6766,9062,1,Stopped working after a week.,2024-10-16,False
301319,7718,9060,2,Not worth the price.,2023-05-02,False
301320,5661,9025,5,Superb value for money.,2022-02-17,False
301321,6368,9455,3,Decent but delivery was late.,2024-05-26,True
301322,5910,9286,1,,2025-11-27,False
301323,6723,9204,2,Item arrived damaged.,2026-05-13,False
301324,7783,9272,1,"Poor quality, disappointed.",2025-04-02,True
301325,6954,9277,5,Superb value for money.,2024-06-05,True
301326,7200,9061,1,Stopped working after a week.,2023-11-07,True
301327,7741,9085,5,"Loved it, will buy again.",2022-07-18,False
301328,6164,9095,5,"Great product, worth the money!",2023-05-08,True
301329,7026,9075,2,Item arrived damaged.,2023-06-10,True
301330,5330,9350,1,Item arrived damaged.,2024-04-22,True
301331,7906,9379,5,"Exactly as described, very happy.",2023-02-10,True
301332,7649,9080,2,"Poor quality, disappointed.",2024-10-04,True
301333,5927,9423,2,"Poor quality, disappointed.",2022-06-13,True
301334,5440,9472,4,"Great product, worth the money!",2026-07-20,True
301335,7466,9159,3,Decent but delivery was late.,2026-03-04,True
301336,5940,9189,5,Superb value for money.,2025-09-23,False
301337,6240,9353,2,"Poor quality, disappointed.",2025-01-12,True
301338,5190,9306,5,"Loved it, will buy again.",2025-06-29,False
301339,6628,9145,4,"Great product, worth the money!",2023-07-08,True
301340,7730,9394,3,"Average quality, expected more.",2022-05-03,True
301341,7100,9233,3,"Product is okay, nothing special.",2025-05-23,True
301342,5084,9251,4,"Great product, worth the money!",2023-03-13,True
301343,7033,9540,2,"Poor quality, disappointed.",2022-06-22,True
301344,5627,9426,2,"Poor quality, disappointed.",2024-12-01,False
301345,7205,9255,1,"Poor quality, disappointed.",2023-11-17,True
301346,6718,9516,2,"Poor quality, disappointed.",2024-03-10,True
301347,6163,9501,2,"Poor quality, disappointed.",2023-11-06,True
301348,5284,9053,3,"Average quality, expected more.",2023-08-07,True
301349,5124,9217,5,"Exactly as described, very happy.",2024-08-22,True
301350,7651,9575,1,Item arrived damaged.,2023-01-11,True
301351,6099,9330,5,Superb value for money.,2025-09-14,True
301352,5819,9429,3,,2025-12-21,False
301353,6494,9083,1,Not worth the price.,2023-08-29,False
301354,5719,9308,2,Stopped working after a week.,2023-01-20,True
301355,5227,9418,2,Item arrived damaged.,2023-10-07,False
301356,5205,9378,5,"Great product, worth the money!",2025-11-15,True
301357,7222,9544,5,"Loved it, will buy again.",2023-12-04,True
301358,7536,9553,5,Excellent quality and fast delivery.,2023-12-14,False
301359,6599,9427,1,Item arrived damaged.,2026-07-24,False
301360,6139,9542,5,"Great product, worth the money!",2026-06-05,True
301361,6249,9271,2,,2024-06-21,True
301362,6839,9339,4,Excellent quality and fast delivery.,2026-07-20,True
301363,6398,9076,5,Excellent quality and fast delivery.,2022-12-09,False
301364,6911,9539,2,Stopped working after a week.,2026-04-14,False
301365,6446,9070,4,"Great product, worth the money!",2023-04-16,False
301366,7756,9398,4,Superb value for money.,2024-11-28,True
301367,6680,9092,1,Stopped working after a week.,2025-08-22,True
301368,5560,9567,5,"Great product, worth the money!",2023-03-09,False
301369,7951,9441,3,"Product is okay, nothing special.",2023-08-22,True
301370,5635,9096,1,Not worth the price.,2022-10-10,True
301371,7365,9381,1,Item arrived damaged.,2023-09-08,False
301372,5446,9265,4,Superb value for money.,2022-07-02,True
301373,7639,9045,3,Decent but delivery was late.,2024-05-10,True
301374,6335,9390,4,Superb value for money.,2025-10-07,True
301375,5884,9033,3,Decent but delivery was late.,2022-07-19,False
301376,6404,9571,3,,2025-04-08,True
301377,5548,9286,1,Not worth the price.,2023-05-05,True
301378,7132,9299,1,Stopped working after a week.,2023-07-16,True
301379,5415,9404,1,Not worth the price.,2023-12-08,False
301380,6993,9181,1,Not worth the price.,2022-11-20,True
301381,7791,9586,5,Superb value for money.,2024-06-16,True
301382,7512,9197,5,Superb value for money.,2023-11-03,True
301383,6602,9136,5,"Exactly as described, very happy.",2023-10-27,True
301384,7111,9418,2,"Poor quality, disappointed.",2023-07-20,False
301385,7565,9035,1,Stopped working after a week.,2023-11-06,False
301386,7819,9209,4,"Loved it, will buy again.",2026-02-26,True
301387,5303,9019,2,Stopped working after a week.,2025-03-18,False
301388,5032,9262,3,"Product is okay, nothing special.",2022-07-02,True
301389,5844,9576,3,"Average quality, expected more.",2025-08-03,True
301390,7983,9491,2,Stopped working after a week.,2022-08-21,True
301391,6273,9571,2,Item arrived damaged.,2025-04-19,True
301392,7966,9042,3,"Average quality, expected more.",2025-03-02,True
301393,5355,9045,1,Item arrived damaged.,2023-04-16,True
301394,6579,9530,1,Item arrived damaged.,2026-05-15,False
301395,6862,9498,5,"Great product, worth the money!",2022-12-30,False
301396,7974,9105,3,Decent but delivery was late.,2023-10-22,True
301397,6642,9351,4,Excellent quality and fast delivery.,2023-01-20,True
301398,5484,9394,1,Stopped working after a week.,2025-09-13,True
301399,5864,9294,1,Stopped working after a week.,2026-07-24,True
301400,7570,9276,2,"Poor quality, disappointed.",2024-02-18,False
301401,7472,9562,2,Stopped working after a week.,2025-08-03,True
301402,7195,9475,4,"Loved it, will buy again.",2023-01-05,True
301403,7793,9107,2,"Poor quality, disappointed.",2023-07-12,True
301404,5187,9533,5,"Great product, worth the money!",2024-09-02,False
301405,5145,9016,1,"Poor quality, disappointed.",2023-04-28,True
301406,5954,9212,2,"Poor quality, disappointed.",2024-12-24,True
301407,6492,9234,5,"Exactly as described, very happy.",2022-08-12,True
301408,7195,9483,1,"Poor quality, disappointed.",2022-08-30,True
301409,6129,9585,2,Item arrived damaged.,2024-08-04,True
301410,7878,9005,5,"Loved it, will buy again.",2025-09-05,True
301411,5295,9584,3,,2023-08-09,True
301412,6051,9053,4,"Loved it, will buy again.",2026-07-02,True
301413,7721,9126,5,"Loved it, will buy again.",2024-04-23,False
301414,5243,9058,3,,2023-08-13,True
301415,7911,9142,2,"Poor quality, disappointed.",2025-07-03,True
301416,7666,9470,2,Stopped working after a week.,2022-08-18,False
301417,7328,9405,4,Superb value for money.,2023-10-29,True
301418,5965,9481,4,Excellent quality and fast delivery.,2026-03-20,True
301419,7288,9367,2,Stopped working after a week.,2024-12-24,True
301420,7535,9409,1,Stopped working after a week.,2023-05-03,False
301421,5627,9221,2,Item arrived damaged.,2024-10-17,True
301422,5774,9472,3,,2023-03-19,True
301423,6175,9571,1,,2025-07-28,True
301424,7696,9069,2,"Poor quality, disappointed.",2022-02-17,False
301425,7365,9413,5,"Loved it, will buy again.",2025-02-09,True
301426,6215,9461,5,"Great product, worth the money!",2022-04-01,False
301427,6645,9454,5,Excellent quality and fast delivery.,2022-04-02,True
301428,6274,9347,1,"Poor quality, disappointed.",2025-06-11,True
301429,7228,9249,3,"Product is okay, nothing special.",2022-08-29,True
301430,6815,9346,5,Superb value for money.,2022-09-03,True
301431,6961,9002,2,"Poor quality, disappointed.",2025-03-13,True
301432,6311,9515,3,Decent but delivery was late.,2025-10-19,True
301433,5941,9545,5,Superb value for money.,2024-04-12,False
301434,7443,9322,5,"Great product, worth the money!",2024-07-05,True
301435,6814,9186,5,Superb value for money.,2026-07-20,True
301436,7268,9558,3,"Product is okay, nothing special.",2023-07-09,True
301437,7258,9372,3,"Average quality, expected more.",2024-02-24,True
301438,7068,9124,3,"Product is okay, nothing special.",2023-02-06,True
301439,5407,9278,5,Excellent quality and fast delivery.,2026-01-22,False
301440,7514,9470,4,Superb value for money.,2023-11-08,True
301441,7782,9051,4,"Great product, worth the money!",2023-04-08,True
301442,6493,9277,4,,2023-07-14,True
301443,6300,9496,5,"Exactly as described, very happy.",2024-08-07,True
301444,5417,9215,2,"Poor quality, disappointed.",2023-11-22,False
301445,6600,9253,3,Decent but delivery was late.,2023-06-30,True
301446,5931,9544,5,"Exactly as described, very happy.",2026-04-15,True
301447,5820,9080,2,"Poor quality, disappointed.",2023-02-28,True
301448,5305,9203,2,Stopped working after a week.,2026-07-06,True
301449,5654,9248,4,"Great product, worth the money!",2026-04-29,True
301450,7806,9258,1,Not worth the price.,2025-09-18,True
301451,7243,9276,3,"Average quality, expected more.",2026-01-31,True
301452,6874,9054,5,,2022-09-16,False
301453,6026,9525,5,Excellent quality and fast delivery.,2022-03-14,True
301454,5300,9003,5,Excellent quality and fast delivery.,2023-04-16,True
